distance,dropoff_h3,duration,pickup_h3
26666.7,8a2a100d2717fff,1581.2,882a103b29fffff
27791.1,8a2a1008d49ffff,1619.1,882a103b29fffff
28210.0,8a2a100aa237fff,1643.0,882a103b29fffff
27512.8,8a2a10725827fff,1568.2,882a103b29fffff
22378.8,8a2a1072c25ffff,1472.9,882a103b29fffff
27643.2,8a2a1008d48ffff,1612.3,882a103b29fffff
25856.9,8a2a100d6c27fff,1472.8,882a103b29fffff
28463.0,8a2a10089d37fff,1603.2,882a103b29fffff
26736.8,8a2a10725ba7fff,1469.9,882a103b29fffff
26151.3,8a2a100d2247fff,1534.4,882a103b29fffff
22548.0,8a2a10728957fff,1490.5,882a103b29fffff
26706.7,8a2a100ab4e7fff,1513.1,882a103b29fffff
28750.2,8a2a1008b137fff,1700.8,882a103b29fffff
26343.4,8a2a10089767fff,1532.1,882a103b29fffff
27388.9,8a2a10089827fff,1500.5,882a103b29fffff
28173.4,8a2a1008d6d7fff,1558.0,882a103b29fffff
26578.8,8a2a100d3ccffff,1507.6,882a103b29fffff
31551.5,8a2a100ae81ffff,1656.8,882a103b29fffff
25321.7,8a2a1008daeffff,1363.8,882a103b29fffff
28991.1,8a2a10721ad7fff,1735.4,882a103b29fffff
26896.2,8a2a10089467fff,1574.1,882a103b29fffff
30832.9,8a2a100ae01ffff,1626.5,882a103b29fffff
26379.9,8a2a1008d1a7fff,1535.5,882a103b29fffff
28053.9,8a2a1008c01ffff,1622.4,882a103b29fffff
30468.0,8a2a100ae297fff,1598.4,882a103b29fffff
22725.6,8a2a1072c6cffff,1502.3,882a103b29fffff
26471.6,8a2a1008baeffff,1528.7,882a103b29fffff
22290.6,8a2a1072dd57fff,1500.7,882a103b29fffff
30360.2,8a2a100880d7fff,1694.6,882a103b29fffff
24570.1,8a2a100d6a87fff,1398.1,882a103b29fffff
23015.3,8a2a1072c6d7fff,1545.6,882a103b29fffff
31266.0,8a2a100aa99ffff,1680.6,882a103b29fffff
27889.3,8a2a100898d7fff,1544.3,882a103b29fffff
22657.9,8a2a1072c64ffff,1517.1,882a103b29fffff
26118.1,8a2a1008d06ffff,1491.4,882a103b29fffff
25947.1,8a2a100d6ad7fff,1435.9,882a103b29fffff
24946.3,8a2a1008d86ffff,1445.3,882a103b29fffff
26237.7,8a2a1008b36ffff,1513.5,882a103b29fffff
26084.0,8a2a100d6cb7fff,1489.2,882a103b29fffff
28016.3,8a2a10088a2ffff,1616.5,882a103b29fffff
28341.2,8a2a1008b987fff,1676.4,882a103b29fffff
27723.0,8a2a1008b76ffff,1635.2,882a103b29fffff
27513.1,8a2a1008b02ffff,1622.3,882a103b29fffff
24847.1,8a2a1008d80ffff,1390.3,882a103b29fffff
24960.7,8a2a100d44f7fff,1434.2,882a103b29fffff
26401.7,8a2a1008d377fff,1471.3,882a103b29fffff
27164.5,8a2a100ab557fff,1550.7,882a103b29fffff
23122.9,8a2a100d34b7fff,1596.6,882a103b29fffff
31115.6,8a2a100ae007fff,1675.0,882a103b29fffff
21500.5,8a2a1072ca47fff,1453.3,882a103b29fffff
23409.3,8a2a1072c44ffff,1613.6,882a103b29fffff
31002.5,8a2a100aa91ffff,1658.2,882a103b29fffff
31277.3,8a2a100aa8e7fff,1691.1,882a103b29fffff
28103.8,8a2a100abd87fff,1534.4,882a103b29fffff
27289.1,8a2a1008b057fff,1590.1,882a103b29fffff
32712.7,8a2a100aed2ffff,1736.9,882a103b29fffff
26140.9,8a2a100d20b7fff,1508.2,882a103b29fffff
29171.8,8a2a100aa00ffff,1664.6,882a103b29fffff
23683.0,8a2a1072c837fff,1680.6,882a103b29fffff
28973.5,8a2a10088acffff,1622.6,882a103b29fffff
25481.0,8a2a100d6997fff,1461.9,882a103b29fffff
26870.8,8a2a1008ba2ffff,1562.4,882a103b29fffff
25944.8,8a2a100ab71ffff,1447.7,882a103b29fffff
28748.7,8a2a100aa76ffff,1675.2,882a103b29fffff
25992.8,8a2a1008975ffff,1492.8,882a103b29fffff
24866.5,8a2a100d2b1ffff,1371.2,882a103b29fffff
30578.0,8a2a100ae057fff,1599.7,882a103b29fffff
27559.6,8a2a10089867fff,1550.8,882a103b29fffff
27884.7,8a2a1008b95ffff,1629.7,882a103b29fffff
29233.1,8a2a10089ca7fff,1645.7,882a103b29fffff
29953.7,8a2a100ae327fff,1563.8,882a103b29fffff
27552.7,8a2a1072cd07fff,1696.2,882a103b29fffff
26688.0,8a2a100890e7fff,1557.2,882a103b29fffff
25789.7,8a2a1008d1affff,1464.7,882a103b29fffff
25206.0,8a2a100d66d7fff,1393.1,882a103b29fffff
32516.6,8a2a100a10c7fff,1737.2,882a103b29fffff
28025.8,8a2a1008bb2ffff,1674.0,882a103b29fffff
32574.7,8a2a100a1627fff,1750.9,882a103b29fffff
26320.7,8a2a1008ca67fff,1482.5,882a103b29fffff
26574.5,8a2a100ab457fff,1505.0,882a103b29fffff
26734.0,8a2a10725067fff,1480.3,882a103b29fffff
28212.8,8a2a10721807fff,1645.8,882a103b29fffff
25762.2,8a2a100ab62ffff,1430.6,882a103b29fffff
22142.3,8a2a1072ca4ffff,1482.1,882a103b29fffff
22445.1,8a2a1072886ffff,1459.0,882a103b29fffff
27948.1,8a2a1008c75ffff,1622.1,882a103b29fffff
28303.6,8a2a100aa647fff,1634.9,882a103b29fffff
26695.8,8a2a1008ba77fff,1541.5,882a103b29fffff
28160.8,8a2a100aaa17fff,1583.1,882a103b29fffff
29807.2,8a2a100aa18ffff,1711.8,882a103b29fffff
23182.0,8a2a1072c6affff,1548.6,882a103b29fffff
26718.9,8a2a10725337fff,1474.6,882a103b29fffff
26774.0,8a2a100d3c5ffff,1539.8,882a103b29fffff
26209.8,8a2a100d6d9ffff,1501.4,882a103b29fffff
26947.5,8a2a100d649ffff,1505.7,882a103b29fffff
27030.5,8a2a1008911ffff,1575.2,882a103b29fffff
22989.7,8a2a1072c877fff,1587.3,882a103b29fffff
26109.9,8a2a1008922ffff,1545.7,882a103b29fffff
27780.7,8a2a10725907fff,1560.2,882a103b29fffff
26050.6,8a2a1008ddb7fff,1475.2,882a103b29fffff
23086.4,8a2a1072889ffff,1570.0,882a103b29fffff
26538.4,8a2a100d3c1ffff,1500.5,882a103b29fffff
26933.1,8a2a1008d72ffff,1537.1,882a103b29fffff
24973.6,8a2a100d2167fff,1373.1,882a103b29fffff
27848.2,8a2a10721917fff,1604.4,882a103b29fffff
28119.5,8a2a1008949ffff,1649.4,882a103b29fffff
27324.5,8a2a1008d4affff,1551.7,882a103b29fffff
25280.9,8a2a100d2c6ffff,1391.7,882a103b29fffff
28935.6,8a2a100aab8ffff,1647.7,882a103b29fffff
28348.7,8a2a100888effff,1679.4,882a103b29fffff
27274.8,8a2a1072501ffff,1563.4,882a103b29fffff
28574.1,8a2a100888d7fff,1674.9,882a103b29fffff
31528.0,8a2a100ae6dffff,1651.7,882a103b29fffff
21940.7,8a2a100d3707fff,1504.4,882a103b29fffff
22004.7,8a2a100d362ffff,1515.3,882a103b29fffff
25730.1,8a2a100d2187fff,1452.0,882a103b29fffff
25602.2,8a2a1008daaffff,1433.6,882a103b29fffff
25015.3,8a2a100d625ffff,1389.4,882a103b29fffff
27616.0,8a2a1008d497fff,1590.3,882a103b29fffff
26032.2,8a2a100d238ffff,1513.6,882a103b29fffff
23185.6,8a2a1072c7affff,1577.1,882a103b29fffff
26458.9,8a2a100d2737fff,1549.7,882a103b29fffff
32102.3,8a2a100a139ffff,1696.9,882a103b29fffff
28087.4,8a2a1008c8b7fff,1622.8,882a103b29fffff
25936.3,8a2a100ab72ffff,1476.4,882a103b29fffff
26058.3,8a2a10725b5ffff,1433.8,882a103b29fffff
24345.4,8a2a100d6a37fff,1369.2,882a103b29fffff
28115.6,8a2a100aa277fff,1630.8,882a103b29fffff
27710.8,8a2a1072195ffff,1647.1,882a103b29fffff
27317.8,8a2a10725747fff,1561.0,882a103b29fffff
29389.1,8a2a100aa8cffff,1698.4,882a103b29fffff
28670.5,8a2a100abcc7fff,1545.3,882a103b29fffff
27176.3,8a2a10725767fff,1540.8,882a103b29fffff
25317.9,8a2a1008d177fff,1393.9,882a103b29fffff
28018.4,8a2a100d371ffff,1560.6,882a103b29fffff
30915.3,8a2a100ae627fff,1635.9,882a103b29fffff
26403.9,8a2a100d3d9ffff,1494.6,882a103b29fffff
28631.5,8a2a1008b677fff,1644.3,882a103b29fffff
26821.1,8a2a10089907fff,1554.4,882a103b29fffff
27545.2,8a2a1008d4d7fff,1573.8,882a103b29fffff
25755.7,8a2a100896dffff,1497.9,882a103b29fffff
25079.3,8a2a100d2d4ffff,1363.3,882a103b29fffff
22569.2,8a2a1072dc67fff,1530.2,882a103b29fffff
30983.0,8a2a100ae657fff,1630.1,882a103b29fffff
26234.6,8a2a10089337fff,1510.8,882a103b29fffff
27910.1,8a2a100aa20ffff,1606.8,882a103b29fffff
24541.7,8a2a1008d82ffff,1343.9,882a103b29fffff
25808.2,8a2a100d2327fff,1487.7,882a103b29fffff
29358.4,8a2a10089c87fff,1655.8,882a103b29fffff
25931.0,8a2a100896affff,1482.7,882a103b29fffff
22124.9,8a2a100d36effff,1524.3,882a103b29fffff
22116.5,8a2a1072896ffff,1432.7,882a103b29fffff
27031.6,8a2a100d64b7fff,1539.9,882a103b29fffff
25127.8,8a2a100d615ffff,1437.3,882a103b29fffff
25756.6,8a2a100d672ffff,1409.8,882a103b29fffff
29416.2,8a2a100aa8c7fff,1691.6,882a103b29fffff
22377.5,8a2a107289affff,1466.2,882a103b29fffff
28250.1,8a2a100aa34ffff,1544.9,882a103b29fffff
27232.1,8a2a1008ba37fff,1619.3,882a103b29fffff
26914.3,8a2a1008ca17fff,1542.0,882a103b29fffff
26729.6,8a2a1008b31ffff,1567.3,882a103b29fffff
26591.6,8a2a100ab4c7fff,1507.3,882a103b29fffff
27458.3,8a2a1008c85ffff,1575.5,882a103b29fffff
27468.4,8a2a10089a27fff,1505.9,882a103b29fffff
24606.6,8a2a100d2b17fff,1347.9,882a103b29fffff
23499.2,8a2a10728a97fff,1543.5,882a103b29fffff
27641.8,8a2a1008941ffff,1626.1,882a103b29fffff
26492.5,8a2a100d3517fff,1582.5,882a103b29fffff
25891.7,8a2a100d2caffff,1440.4,882a103b29fffff
27546.2,8a2a100d26affff,1666.8,882a103b29fffff
33037.9,8a2a100a1447fff,1734.5,882a103b29fffff
26428.3,8a2a1008c34ffff,1492.6,882a103b29fffff
31700.9,8a2a100aaa07fff,1669.1,882a103b29fffff
25622.6,8a2a100d670ffff,1405.1,882a103b29fffff
25864.1,8a2a10725a4ffff,1420.8,882a103b29fffff
25540.1,8a2a100d230ffff,1453.8,882a103b29fffff
26221.8,8a2a100d22a7fff,1544.3,882a103b29fffff
26900.5,8a2a1008d707fff,1525.8,882a103b29fffff
27334.5,8a2a10089b77fff,1494.1,882a103b29fffff
27327.5,8a2a1008c96ffff,1561.2,882a103b29fffff
24737.1,8a2a100d2927fff,1334.0,882a103b29fffff
25202.4,8a2a100d458ffff,1448.7,882a103b29fffff
28265.9,8a2a1008825ffff,1694.1,882a103b29fffff
27648.6,8a2a10088b27fff,1592.3,882a103b29fffff
27131.6,8a2a1008d45ffff,1542.7,882a103b29fffff
25176.5,8a2a100d4407fff,1447.3,882a103b29fffff
25703.7,8a2a100d2c17fff,1413.4,882a103b29fffff
26924.7,8a2a1008d737fff,1540.1,882a103b29fffff
26224.4,8a2a1008ca47fff,1484.1,882a103b29fffff
25569.9,8a2a100d4507fff,1470.0,882a103b29fffff
24831.0,8a2a100d6a57fff,1417.4,882a103b29fffff
25531.0,8a2a1008924ffff,1478.1,882a103b29fffff
22277.0,8a2a1072890ffff,1451.7,882a103b29fffff
22736.8,8a2a107288a7fff,1516.3,882a103b29fffff
24929.5,8a2a100d614ffff,1415.8,882a103b29fffff
28902.7,8a2a1008875ffff,1744.1,882a103b29fffff
24634.6,8a2a100d2917fff,1318.4,882a103b29fffff
24732.3,8a2a100d048ffff,1333.3,882a103b29fffff
27163.9,8a2a100d3c8ffff,1570.6,882a103b29fffff
28317.5,8a2a10089c57fff,1573.6,882a103b29fffff
26766.8,8a2a100f2487fff,1440.7,882a103b29fffff
23202.1,8a2a1072c8d7fff,1614.4,882a103b29fffff
22753.2,8a2a1072d8b7fff,1556.0,882a103b29fffff
32937.0,8a2a100a1077fff,1777.8,882a103b29fffff
25614.3,8a2a100d2c5ffff,1435.1,882a103b29fffff
25532.1,8a2a100d6d67fff,1476.1,882a103b29fffff
24809.9,8a2a100d28effff,1357.9,882a103b29fffff
28624.5,8a2a1008b89ffff,1695.7,882a103b29fffff
25896.9,8a2a100d4c87fff,1509.8,882a103b29fffff
26914.0,8a2a10725227fff,1527.9,882a103b29fffff
21667.3,8a2a100d3457fff,1474.1,882a103b29fffff
27203.4,8a2a100d659ffff,1526.1,882a103b29fffff
26920.0,8a2a100d6437fff,1503.9,882a103b29fffff
26363.4,8a2a100d3ce7fff,1480.8,882a103b29fffff
28774.0,8a2a100aa39ffff,1650.8,882a103b29fffff
30451.2,8a2a100ae047fff,1595.3,882a103b29fffff
25690.1,8a2a100d2d8ffff,1413.8,882a103b29fffff
22778.1,8a2a1072c867fff,1556.0,882a103b29fffff
23773.2,8a2a1072cd9ffff,1672.2,882a103b29fffff
24292.6,8a2a100d2847fff,1292.0,882a103b29fffff
21973.4,8a2a100d3407fff,1526.2,882a103b29fffff
25126.6,8a2a1008d887fff,1396.1,882a103b29fffff
21790.3,8a2a1072dc87fff,1434.8,882a103b29fffff
28070.1,8a2a100aa367fff,1528.9,882a103b29fffff
24533.7,8a2a100d281ffff,1319.0,882a103b29fffff
21972.9,8a2a1072ca9ffff,1451.6,882a103b29fffff
28694.2,8a2a10088887fff,1673.4,882a103b29fffff
24951.0,8a2a1008d8a7fff,1374.3,882a103b29fffff
26080.2,8a2a100d2cdffff,1493.3,882a103b29fffff
24920.8,8a2a100d694ffff,1457.4,882a103b29fffff
25327.2,8a2a100d68affff,1443.3,882a103b29fffff
25097.5,8a2a100d28d7fff,1397.4,882a103b29fffff
26567.9,8a2a1072522ffff,1484.6,882a103b29fffff
24853.2,8a2a1008d8effff,1385.1,882a103b29fffff
28848.7,8a2a10088167fff,1705.0,882a103b29fffff
31034.6,8a2a100ae64ffff,1641.4,882a103b29fffff
29847.7,8a2a10088077fff,1693.8,882a103b29fffff
28131.0,8a2a10721a17fff,1700.6,882a103b29fffff
27096.5,8a2a100d24a7fff,1597.3,882a103b29fffff
27473.4,8a2a10089a2ffff,1497.1,882a103b29fffff
26734.9,8a2a1008b21ffff,1558.5,882a103b29fffff
21848.5,8a2a100d369ffff,1505.7,882a103b29fffff
27381.1,8a2a10725957fff,1549.2,882a103b29fffff
26789.4,8a2a1072526ffff,1520.1,882a103b29fffff
25110.4,8a2a100d28dffff,1393.6,882a103b29fffff
30369.5,8a2a1008811ffff,1717.9,882a103b29fffff
31249.7,8a2a1008b9b7fff,1724.3,882a103b29fffff
26621.2,8a2a1072c947fff,1597.8,882a103b29fffff
26478.2,8a2a10089757fff,1567.3,882a103b29fffff
27475.7,8a2a1008c857fff,1557.3,882a103b29fffff
26229.5,8a2a100890cffff,1508.6,882a103b29fffff
25760.6,8a2a100d222ffff,1479.2,882a103b29fffff
27813.5,8a2a100d3777fff,1538.8,882a103b29fffff
26287.4,8a2a1008b25ffff,1508.7,882a103b29fffff
28090.5,8a2a1008b947fff,1649.3,882a103b29fffff
28463.0,8a2a1008d697fff,1603.2,882a103b29fffff
27157.0,8a2a1008c00ffff,1552.3,882a103b29fffff
31475.2,8a2a100ae817fff,1651.7,882a103b29fffff
23633.2,8a2a10728057fff,1542.8,882a103b29fffff
26868.0,8a2a100d67affff,1490.4,882a103b29fffff
31615.3,8a2a100ae8affff,1660.9,882a103b29fffff
22004.3,8a2a1072caeffff,1460.7,882a103b29fffff
25099.8,8a2a1008d947fff,1374.3,882a103b29fffff
26818.1,8a2a100890d7fff,1573.5,882a103b29fffff
26315.2,8a2a100d6727fff,1449.1,882a103b29fffff
26437.9,8a2a1008b247fff,1560.0,882a103b29fffff
22856.2,8a2a1072c81ffff,1566.3,882a103b29fffff
31289.8,8a2a100ae957fff,1634.6,882a103b29fffff
25792.4,8a2a100d66b7fff,1436.1,882a103b29fffff
25265.2,8a2a100d621ffff,1367.6,882a103b29fffff
25689.6,8a2a10725a47fff,1439.4,882a103b29fffff
23309.8,8a2a1072c55ffff,1631.1,882a103b29fffff
26984.3,8a2a100d3c9ffff,1550.5,882a103b29fffff
32438.8,8a2a100a1757fff,1726.0,882a103b29fffff
27687.4,8a2a1008d6cffff,1591.3,882a103b29fffff
24755.2,8a2a100d4497fff,1426.1,882a103b29fffff
26034.3,8a2a100d6567fff,1506.3,882a103b29fffff
31567.0,8a2a100aa8a7fff,1676.4,882a103b29fffff
25923.1,8a2a1008d037fff,1471.9,882a103b29fffff
26531.1,8a2a10725b9ffff,1472.5,882a103b29fffff
27040.0,8a2a100d2407fff,1597.1,882a103b29fffff
32364.3,8a2a100aa1a7fff,1706.4,882a103b29fffff
25116.2,8a2a100d2147fff,1395.0,882a103b29fffff
26960.9,8a2a100d27b7fff,1585.9,882a103b29fffff
29348.7,8a2a10088aaffff,1700.3,882a103b29fffff
27959.7,8a2a1072cdaffff,1727.1,882a103b29fffff
25594.7,8a2a100d2a27fff,1444.5,882a103b29fffff
24644.2,8a2a100d6a2ffff,1416.1,882a103b29fffff
24503.2,8a2a100d284ffff,1319.3,882a103b29fffff
26025.2,8a2a100d6007fff,1431.2,882a103b29fffff
27629.0,8a2a100f2c97fff,1495.6,882a103b29fffff
29187.5,8a2a1008b007fff,1616.3,882a103b29fffff
26752.8,8a2a1008c24ffff,1514.2,882a103b29fffff
27715.6,8a2a1008c76ffff,1593.1,882a103b29fffff
26604.6,8a2a100d2527fff,1536.4,882a103b29fffff
27426.7,8a2a100d260ffff,1682.3,882a103b29fffff
30701.1,8a2a100ae00ffff,1612.6,882a103b29fffff
32783.3,8a2a100a100ffff,1763.2,882a103b29fffff
26946.5,8a2a1008bb47fff,1563.9,882a103b29fffff
25651.4,8a2a100d205ffff,1467.0,882a103b29fffff
27493.7,8a2a10089cdffff,1637.7,882a103b29fffff
25697.0,8a2a100d4527fff,1494.0,882a103b29fffff
22174.0,8a2a100d3547fff,1556.9,882a103b29fffff
26502.2,8a2a100d229ffff,1580.1,882a103b29fffff
25685.3,8a2a100ab75ffff,1427.5,882a103b29fffff
24077.0,8a2a10728b8ffff,1595.9,882a103b29fffff
24104.7,8a2a1072126ffff,1796.6,882a103b29fffff
30614.5,8a2a100ae667fff,1608.3,882a103b29fffff
28222.3,8a2a10089c0ffff,1565.4,882a103b29fffff
27039.0,8a2a1008d4effff,1537.1,882a103b29fffff
31665.1,8a2a100aad77fff,1662.7,882a103b29fffff
26515.2,8a2a1008dc97fff,1502.0,882a103b29fffff
27956.6,8a2a10089a1ffff,1560.3,882a103b29fffff
26435.6,8a2a1008914ffff,1517.0,882a103b29fffff
28033.9,8a2a1008985ffff,1574.5,882a103b29fffff
27897.7,8a2a1008988ffff,1540.0,882a103b29fffff
26286.2,8a2a100d2d9ffff,1492.6,882a103b29fffff
22464.7,8a2a1072c057fff,1512.5,882a103b29fffff
25128.3,8a2a100d620ffff,1353.5,882a103b29fffff
30409.9,8a2a100ae777fff,1574.1,882a103b29fffff
22701.8,8a2a100d35b7fff,1614.4,882a103b29fffff
26991.1,8a2a100ab50ffff,1518.6,882a103b29fffff
26584.4,8a2a1008ba57fff,1536.5,882a103b29fffff
27017.7,8a2a1008996ffff,1503.7,882a103b29fffff
26975.6,8a2a100d318ffff,1586.5,882a103b29fffff
23676.4,8a2a1072cd77fff,1683.5,882a103b29fffff
27725.9,8a2a1008998ffff,1532.4,882a103b29fffff
26861.2,8a2a100d251ffff,1570.9,882a103b29fffff
27262.1,8a2a100894d7fff,1592.6,882a103b29fffff
28383.4,8a2a10089d27fff,1584.2,882a103b29fffff
28877.7,8a2a10088ba7fff,1716.7,882a103b29fffff
28519.5,8a2a1008b897fff,1688.9,882a103b29fffff
28200.7,8a2a10721b8ffff,1709.7,882a103b29fffff
26508.7,8a2a100d22b7fff,1577.1,882a103b29fffff
28302.2,8a2a10088857fff,1646.4,882a103b29fffff
26056.3,8a2a1008968ffff,1506.0,882a103b29fffff
23405.4,8a2a10728c27fff,1602.5,882a103b29fffff
26123.4,8a2a10725b67fff,1425.8,882a103b29fffff
26851.2,8a2a1008bb4ffff,1555.8,882a103b29fffff
29453.6,8a2a10089c8ffff,1664.0,882a103b29fffff
24798.0,8a2a100d2937fff,1340.7,882a103b29fffff
26414.9,8a2a100d250ffff,1511.0,882a103b29fffff
21814.4,8a2a1072ca27fff,1492.3,882a103b29fffff
23405.4,8a2a10728d1ffff,1602.5,882a103b29fffff
25314.3,8a2a1008dd4ffff,1406.4,882a103b29fffff
28522.0,8a2a1008881ffff,1657.5,882a103b29fffff
25659.4,8a2a1008d02ffff,1430.1,882a103b29fffff
27402.4,8a2a1008c007fff,1566.6,882a103b29fffff
22204.4,8a2a1072d5b7fff,1449.4,882a103b29fffff
24515.8,8a2a100d62d7fff,1297.8,882a103b29fffff
31265.8,8a2a100aa84ffff,1654.0,882a103b29fffff
26637.4,8a2a1008b2f7fff,1551.7,882a103b29fffff
28031.4,8a2a1008c66ffff,1632.4,882a103b29fffff
31062.3,8a2a100ae68ffff,1741.7,882a103b29fffff
27088.4,8a2a1008d58ffff,1536.2,882a103b29fffff
21483.1,8a2a1072cadffff,1382.9,882a103b29fffff
24763.9,8a2a100d44dffff,1404.8,882a103b29fffff
29384.4,8a2a1008834ffff,1665.2,882a103b29fffff
22546.4,8a2a1072c0d7fff,1528.2,882a103b29fffff
25806.4,8a2a100d2027fff,1465.8,882a103b29fffff
28082.4,8a2a10721857fff,1650.6,882a103b29fffff
25773.4,8a2a100d678ffff,1400.8,882a103b29fffff
26894.6,8a2a100d245ffff,1581.8,882a103b29fffff
30945.7,8a2a100ae71ffff,1638.4,882a103b29fffff
27686.8,8a2a10089baffff,1539.3,882a103b29fffff
32781.0,8a2a100a108ffff,1781.2,882a103b29fffff
28090.9,8a2a1072182ffff,1661.3,882a103b29fffff
26917.8,8a2a10725397fff,1509.2,882a103b29fffff
23570.7,8a2a1072cc9ffff,1639.3,882a103b29fffff
23115.6,8a2a1072c6dffff,1565.8,882a103b29fffff
22401.1,8a2a1072c287fff,1482.9,882a103b29fffff
25876.6,8a2a100d6c07fff,1474.1,882a103b29fffff
27043.1,8a2a1008c3affff,1540.3,882a103b29fffff
30894.3,8a2a1008b2c7fff,1721.8,882a103b01fffff
30069.0,8a2a100d25b7fff,1682.1,882a103b01fffff
32143.1,8a2a10088ac7fff,1773.6,882a103b01fffff
30876.3,8a2a10089927fff,1675.3,882a103b01fffff
35829.9,8a2a100a130ffff,1887.0,882a103b01fffff
30276.1,8a2a100d2597fff,1709.3,882a103b01fffff
25686.4,8a2a1072c0c7fff,1673.6,882a103b01fffff
31424.5,8a2a1008c90ffff,1766.1,882a103b01fffff
28498.0,8a2a100d6187fff,1583.1,882a103b01fffff
24614.5,8a2a100d36a7fff,1583.9,882a103b01fffff
30876.8,8a2a100ab59ffff,1736.6,882a103b01fffff
29597.5,8a2a1072c967fff,1721.4,882a103b01fffff
30249.4,8a2a1008c2effff,1694.7,882a103b01fffff
30325.3,8a2a1008d637fff,1697.8,882a103b01fffff
30414.7,8a2a1008d59ffff,1715.3,882a103b01fffff
30144.1,8a2a1008d5a7fff,1681.5,882a103b01fffff
27637.7,8a2a100d6a17fff,1528.5,882a103b01fffff
28662.4,8a2a100d2d1ffff,1537.0,882a103b01fffff
30632.9,8a2a100d24effff,1801.4,882a103b01fffff
34344.1,8a2a100aa8effff,1810.4,882a103b01fffff
28891.4,8a2a100d6adffff,1555.9,882a103b01fffff
31107.0,8a2a1072592ffff,1723.9,882a103b01fffff
30160.1,8a2a1008c047fff,1708.7,882a103b01fffff
29691.8,8a2a1008c307fff,1652.2,882a103b01fffff
29836.4,8a2a100d642ffff,1629.3,882a103b01fffff
26338.7,8a2a1072c6f7fff,1703.1,882a103b01fffff
28627.9,8a2a100d66c7fff,1547.4,882a103b01fffff
31531.3,8a2a1008c287fff,1813.8,882a103b01fffff
31098.4,8a2a1008c837fff,1725.3,882a103b01fffff
28882.7,8a2a10725aeffff,1537.2,882a103b01fffff
37614.0,8a2a1008c897fff,1939.2,882a103b01fffff
25615.3,8a2a1072dd5ffff,1665.5,882a103b01fffff
31955.9,8a2a100aa297fff,1807.2,882a103b01fffff
26348.4,8a2a1072c717fff,1727.0,882a103b01fffff
34560.0,8a2a100ae98ffff,1790.5,882a103b01fffff
30440.7,8a2a100d24d7fff,1773.8,882a103b01fffff
26791.3,8a2a1072cc2ffff,1824.0,882a103b01fffff
30592.3,8a2a100d2497fff,1752.7,882a103b01fffff
28286.4,8a2a100d2d2ffff,1496.3,882a103b01fffff
29395.2,8a2a10725367fff,1596.0,882a103b01fffff
29838.3,8a2a1008d54ffff,1701.0,882a103b01fffff
33422.9,8a2a100ae3b7fff,1731.7,882a103b01fffff
25124.0,8a2a1072c04ffff,1592.6,882a103b01fffff
30579.7,8a2a1008948ffff,1778.7,882a103b01fffff
29911.0,8a2a100d31b7fff,1686.5,882a103b01fffff
34543.4,8a2a100ae1a7fff,1808.8,882a103b01fffff
25258.0,8a2a1072dc27fff,1625.1,882a103b01fffff
29261.7,8a2a100d6537fff,1635.1,882a103b01fffff
29752.3,8a2a1072c937fff,1742.0,882a103b01fffff
27331.9,8a2a1072d837fff,1719.4,882a103b01fffff
29804.3,8a2a1008ba6ffff,1684.9,882a103b01fffff
28735.5,8a2a1008d10ffff,1576.7,882a103b01fffff
30227.6,8a2a100f25b7fff,1645.0,882a103b01fffff
28945.7,8a2a100ab627fff,1571.5,882a103b01fffff
30677.4,8a2a10725c4ffff,1757.6,882a103b01fffff
28324.7,8a2a100d6b57fff,1562.5,882a103b01fffff
30244.3,8a2a10089967fff,1648.8,882a103b01fffff
29994.3,8a2a1008d087fff,1719.9,882a103b01fffff
24904.3,8a2a1072dc97fff,1575.2,882a103b01fffff
31373.0,8a2a1008c98ffff,1782.6,882a103b01fffff
30699.8,8a2a1008c967fff,1745.3,882a103b01fffff
27029.1,8a2a10728a87fff,1735.7,882a103b01fffff
28962.9,8a2a10089667fff,1637.8,882a103b01fffff
28125.1,8a2a100d2887fff,1518.2,882a103b01fffff
27581.4,8a2a100d2807fff,1445.3,882a103b01fffff
34943.3,8a2a100ae88ffff,1829.5,882a103b01fffff
30546.9,8a2a10725bb7fff,1694.5,882a103b01fffff
29394.4,8a2a10725ae7fff,1632.0,882a103b01fffff
31510.0,8a2a100aa25ffff,1800.2,882a103b01fffff
31556.8,8a2a10089c4ffff,1729.5,882a103b01fffff
30013.2,8a2a1072521ffff,1671.9,882a103b01fffff
36143.9,8a2a100a10a7fff,1938.7,882a103b01fffff
29504.8,8a2a100ab09ffff,1625.7,882a103b01fffff
29618.9,8a2a1008d19ffff,1644.9,882a103b01fffff
28702.8,8a2a1008d15ffff,1630.2,882a103b01fffff
25731.2,8a2a1072898ffff,1641.6,882a103b01fffff
24892.7,8a2a1072cb77fff,1631.7,882a103b01fffff
32680.3,8a2a10088367fff,1834.7,882a103b01fffff
29008.1,8a2a100d6327fff,1563.9,882a103b01fffff
36453.1,8a2a100aecdffff,1895.4,882a103b01fffff
29548.1,8a2a1072535ffff,1611.7,882a103b01fffff
28492.8,8a2a100d215ffff,1571.3,882a103b01fffff
30997.8,8a2a100898affff,1694.0,882a103b01fffff
27919.3,8a2a100d2997fff,1464.2,882a103b01fffff
34394.9,8a2a100ae097fff,1808.9,882a103b01fffff
